20	Келман	Kelman=T
20	Каролина	Karolina=T
20	Кабур	Kabur=T
20	Иштман	Istman=T
20	Иштвян	Istvjan=T
20	Иштво	Istvo=T
20	Иштвайн	Istvajn=T
20	Иовж	Iovzs=T
20	Иоануш	Ioanus=T
20	Имбря	Imbrja=T
20	Иванов	Ivanov=T
20	Иал	Ial=T
20	Еной	Enoj=T
20	Дорт	Dort=T
20	Гейзер	Gézer=T
20	Войтек	Vojtek=T
20	Бенло	Benlo=T
20	Бендек	Bengyek=T
20	Баленд	Balend=T
20	Ана	Ana=T
19	Янушов	Jánusov=T
19	Янив	Jániv=T
19	Поп	Pop=T
19	Микол	Mikol=T
19	Лоши	Losi=T
19	Лоош	Loos=T
19	Ишмон	Ismon=T
19	Иожес	Iozsesz=T
19	Иож	Iozs=T
19	Интван	Intvan=T
19	Илух	Iluh=T
19	Иден	Igyen=T
19	Иан	Ian=T
19	Енов	Enov=T
19	Дер	Gyer=T
19	Деорть	Gyeorty=T
19	Деорг	Gyeorg=T
19	Дежов	Gyezsov=T
19	Генрихне	Genrihne=T
19	Гезер	Gezer=T
19	Венделин	Vengyelin=T
19	Болат	Bolat=T
18	Янц	Jánc=T
18	Юж	Juzs=T
18	Шштван	Sstvan=T
18	Шиван	Sivan=T
18	Шалдор	Saldor=T
18	Сусана	Szuszana=T
18	Поуль	Pouly=T
18	Повжеф	Povzsef=T
18	Пирошко	Pirosko=T
18	Пинтер	Pinter=T
18	Петтер	Petter=T
18	Петер-Пал	Peter-Pal=T
18	Паула	Paula=T
18	Паоль	Paoly=T
18	Павель	Pavely=T
18	Мятяш	Mjatyas=T
18	Лоаш	Loas=T
18	Крестина	Kresztina=T
18	К	K=T
18	Иован	Iovan=T
18	Иоанн	Ioann=T
18	Илус	Ilusz=T
18	Еужер	Euzser=T
18	Дюго	Gyugo=T
18	Доула	Doula=T
18	Дерь	Gyery=T
18	Гашнор	Gasnor=T
18	Вениамин	Veniamin=T
18	Валинт	Valint=T
18	Бил	Bil=T
18	Бейль	Bély=T
18	Барбара	Barbara=T
17	Ямуш	Jámus=T
17	Юлана	Julana=T
17	Фюлен	Fyulen=T
17	Флора	Flora=T
17	Ференст	Ferenszt=T
17	Уштван	Ustvan=T
17	Сигмонд	Szigmond=T
17	Сигизмунд	Szigizmund=T
17	П	P=T
17	Онно	Onno=T
17	Ойген	Ojgen=T
17	Мозош	Mozos=T
17	Менгир	Mengir=T
17	Матнас	Matnasz=T
17	Матиш	Matis=T
17	Мадьяр	Magyjar=T
17	Лош	Los=T
17	Лопаш	Lopas=T
17	Ласт	Laszt=T
17	Лает	Laet=T
17	Калмаш	Kalmas=T
17	Иянуш	Ijanus=T
17	Иштве	Istve=T
17	Иол	Iol=T
17	Иллона	Illona=T
17	Жозеф	Zsozef=T
17	Дяже	Gyazse=T
17	Деорди	Gyeordi=T
17	Гоза	Goza=T
17	Газа	Gaza=T
17	Габорт	Gabort=T
17	Вельмош	Velymos=T
17	Вела	Vela=T
17	Валерия	Valerija=T
17	Анд	And=T
17	Анбраш	Anbras=T
17	Ал-р	Al-r=T
16	Яшуш	Jásus=T
16	Янушна	Jánusna=T
16	Этелка	Etelka=T
16	Эрной	Ernoj=T
16	Франчишек	Francsisek=T
16	Флорьян	Floryjan=T
16	Тобияш	Tobijas=T
16	Рейзо	Rézo=T
16	Поло	Polo=T
16	Петров	Petrov=T
16	Пах	Pah=T
16	Павль	Pavly=T
16	Могда	Mogda=T
16	Миклови	Miklovi=T
16	Мигайне	Migajne=T
16	Менгард	Mengard=T
16	Мегай	Megaj=T
16	Махаль	Mahaly=T
16	Маргарета	Margareta=T
16	Маняш	Manyas=T
16	Максим	Makszim=T
16	Люш	Lyus=T
16	Люд	Lyud=T
16	Лукас	Lukasz=T
16	Лёренц	Lorenc=T
16	Карлов	Karlov=T
16	Иянош	Ijanos=T
16	Иштванн	Istvann=T
16	Иштвани	Istvani=T
16	Иштваль	Istvaly=T
16	Иов	Iov=T
16	Инош	Inos=T
16	Игнату	Ignatu=T
16	Жофия	Zsofija=T
16	Еосиф	Eoszif=T
16	Доырдь	Doirgy=T
16	Власло	Vlaszlo=T
16	Виллюш	Villyus=T
16	Бенуй	Benuj=T
16	А	A=T
15	Юзыф	Juzif=T
15	Эрнц	Ernc=T
15	Эмилия	Emilija=T
15	Эма	Ema=T
15	Шанор	Sanor=T
15	Шанго	Sango=T
15	Франьо	Franyo=T
15	Францис	Francisz=T
15	Форонц	Foronc=T
15	Форенс	Forensz=T
15	Палинт	Palint=T
15	Никол	Nikol=T
